EmployeeID,Gender,Age,BusinessTravel,Department,DistanceFromHomeKM,Education,EducationField,JobRole,Salary,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrentManager,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating
6010-A052,Female,20,Some Travel,Technology,26,4,Business Studies,Software Engineer,37094,No,02-03-2020,Yes,1,0,0,0,25-03-2016,3,3,3,2,1,5,5,5
6010-A052,Female,20,Some Travel,Technology,26,4,Business Studies,Software Engineer,37094,No,02-03-2020,Yes,1,0,0,0,25-03-2017,4,4,4,1,1,3,5,4
6010-A052,Female,20,Some Travel,Technology,26,4,Business Studies,Software Engineer,37094,No,02-03-2020,Yes,1,0,0,0,25-03-2018,5,2,4,1,0,3,5,5
BFF3-AADC,Female,31,No Travel ,Human Resources,25,2,Marketing ,Recruiter,55682,No,25-01-2012,No,10,0,2,0,09-11-2016,3,5,4,1,2,3,3,2
BFF3-AADC,Female,31,No Travel ,Human Resources,25,2,Marketing ,Recruiter,55682,No,25-01-2012,No,10,0,2,0,09-11-2017,4,3,5,3,3,4,4,3
6176-3BEE,Male,29,Some Travel,Sales,20,3,Marketing ,Sales Executive,149688,Yes,04-02-2013,Yes,2,2,2,2,27-03-2016,5,3,2,2,0,5,5,4
6176-3BEE,Male,29,Some Travel,Sales,20,3,Marketing ,Sales Executive,149688,Yes,04-02-2013,Yes,2,2,2,2,27-03-2017,4,2,3,1,2,5,4,4
6176-3BEE,Male,29,Some Travel,Sales,20,3,Marketing ,Sales Executive,149688,Yes,04-02-2013,Yes,2,2,2,2,27-03-2018,3,3,5,2,1,5,4,3
C0BE-FED0,Male,40,Some Travel,Sales,35,2,Marketing,Sales Representative,63455,Yes,26-01-2012,No,10,4,8,7,19-07-2016,3,2,4,1,0,3,4,3
C0BE-FED0,Male,40,Some Travel,Sales,35,2,Marketing,Sales Representative,63455,Yes,26-01-2012,No,10,4,8,7,19-07-2017,4,4,1,2,2,1,3,2
D565-284D,Female,47,Frequent Traveller,Sales,21,3,Economics,Sales Executive,65626,No,27-01-2012,No,10,2,5,1,25-07-2016,3,2,4,2,1,3,3,2
D565-284D,Female,47,Frequent Traveller,Sales,21,3,Economics,Sales Executive,65626,No,27-01-2012,No,10,2,5,1,25-07-2017,5,4,5,3,0,4,5,5
A954-6310,Female,29,Some Travel,Technology,45,3,Computer Science,Machine Learning Engineer,207952,Yes,17-08-2013,No,9,9,9,7,27-03-2016,4,3,4,2,1,5,4,3
A954-6310,Female,29,Some Travel,Technology,45,3,Computer Science,Machine Learning Engineer,207952,Yes,17-08-2013,No,9,9,9,7,27-03-2017,3,2,3,1,2,5,4,3
A954-6310,Female,29,Some Travel,Technology,45,3,Computer Science,Machine Learning Engineer,207952,Yes,17-08-2013,No,9,9,9,7,27-03-2018,3,2,5,3,1,5,5,4
00D4-DD53,Female,30,Frequent Traveller,Technology,44,1,Computer Science,Software Engineer,68508,Yes,28-01-2012,Yes,5,4,4,4,28-02-2017,5,4,2,2,1,4,5,5
00D4-DD53,Female,30,Frequent Traveller,Technology,44,1,Computer Science,Software Engineer,68508,Yes,28-01-2012,Yes,5,4,4,4,28-02-2018,5,4,4,3,2,2,4,3
00D4-DD53,Female,30,Frequent Traveller,Technology,44,1,Computer Science,Software Engineer,68508,Yes,28-01-2012,Yes,5,4,4,4,01-03-2014,4,5,2,3,1,5,3,2
C525-8BB9,Male,29,Some Travel,Technology,14,3,Other,Data Scientist,70872,No,10-04-2013,No,9,2,7,9,27-03-2016,3,4,4,1,2,3,4,3
C525-8BB9,Male,29,Some Travel,Technology,14,3,Other,Data Scientist,70872,No,10-04-2013,No,9,2,7,9,27-03-2017,4,4,3,3,1,3,5,5
C525-8BB9,Male,29,Some Travel,Technology,14,3,Other,Data Scientist,70872,No,10-04-2013,No,9,2,7,9,27-03-2018,5,2,5,1,3,2,4,4
7FFD-C810,Female,32,Some Travel,Technology,22,2,Other,Data Scientist,75821,No,30-01-2012,No,10,1,5,1,21-11-2016,5,3,5,2,1,3,5,4
7FFD-C810,Female,32,Some Travel,Technology,22,2,Other,Data Scientist,75821,No,30-01-2012,No,10,1,5,1,21-11-2017,5,4,5,1,1,2,5,4
9AAB-DCD0,Female,28,Some Travel,Technology,14,2,Business Studies,Software Engineer,105984,Yes,04-02-2012,No,10,7,9,10,28-03-2016,4,4,2,2,1,5,5,4
9AAB-DCD0,Female,28,Some Travel,Technology,14,2,Business Studies,Software Engineer,105984,Yes,04-02-2012,No,10,7,9,10,28-03-2017,3,5,4,2,0,4,3,3
9AAB-DCD0,Female,28,Some Travel,Technology,14,2,Business Studies,Software Engineer,105984,Yes,04-02-2012,No,10,7,9,10,28-03-2018,5,3,2,3,1,3,4,4
07B2-D67A,Male,44,Some Travel,Sales,40,2,Economics,Manager,285620,No,30-01-2012,No,10,6,8,4,02-04-2016,4,4,5,3,1,4,5,4
07B2-D67A,Male,44,Some Travel,Sales,40,2,Economics,Manager,285620,No,30-01-2012,No,10,6,8,4,02-04-2017,3,5,3,1,3,3,4,4
07B2-D67A,Male,44,Some Travel,Sales,40,2,Economics,Manager,285620,No,30-01-2012,No,10,6,8,4,02-04-2018,3,4,2,3,0,4,3,2
52CC-3E9E,Male,30,Frequent Traveller,Technology,13,4,Computer Science,Software Engineer,40321,Yes,26-08-2013,Yes,5,0,0,3,13-04-2013,3,3,3,3,1,5,3,3
52CC-3E9E,Male,30,Frequent Traveller,Technology,13,4,Computer Science,Software Engineer,40321,Yes,26-08-2013,Yes,5,0,0,3,12-04-2016,3,3,4,1,1,3,3,2
52CC-3E9E,Male,30,Frequent Traveller,Technology,13,4,Computer Science,Software Engineer,40321,Yes,26-08-2013,Yes,5,0,0,3,12-04-2017,3,2,5,3,1,3,3,2
52CC-3E9E,Male,30,Frequent Traveller,Technology,13,4,Computer Science,Software Engineer,40321,Yes,26-08-2013,Yes,5,0,0,3,12-04-2018,5,3,2,1,1,3,4,4
1749-81A2,Female,48,Some Travel,Technology,17,3,Information Systems,Software Engineer,65860,No,01-02-2012,No,10,6,7,1,23-11-2016,3,4,5,3,0,3,4,4
1749-81A2,Female,48,Some Travel,Technology,17,3,Information Systems,Software Engineer,65860,No,01-02-2012,No,10,6,7,1,23-11-2017,3,4,4,2,1,4,5,5
00E4-3D60,Female,30,Frequent Traveller,Technology,37,1,Business Studies,Data Scientist,109778,No,23-06-2022,Yes,0,0,0,0,29-03-2016,3,3,5,3,0,3,5,4
00E4-3D60,Female,30,Frequent Traveller,Technology,37,1,Business Studies,Data Scientist,109778,No,23-06-2022,Yes,0,0,0,0,29-03-2017,5,3,4,3,2,4,4,3
00E4-3D60,Female,30,Frequent Traveller,Technology,37,1,Business Studies,Data Scientist,109778,No,23-06-2022,Yes,0,0,0,0,29-03-2018,4,3,4,1,0,4,4,3
FF14-A43E,Male,47,Some Travel,Technology,41,1,Computer Science,Data Scientist,40786,No,01-02-2012,No,10,3,5,5,14-01-2017,5,2,3,2,0,3,4,3
FF14-A43E,Male,47,Some Travel,Technology,41,1,Computer Science,Data Scientist,40786,No,01-02-2012,No,10,3,5,5,14-01-2018,5,3,2,1,0,2,3,3
03C5-51AD,Female,25,Some Travel,Technology,1,2,Computer Science,Data Scientist,32354,Yes,06-12-2015,Yes,7,4,6,2,30-03-2016,4,4,3,2,0,4,5,4
03C5-51AD,Female,25,Some Travel,Technology,1,2,Computer Science,Data Scientist,32354,Yes,06-12-2015,Yes,7,4,6,2,30-03-2017,5,3,5,1,0,5,3,3
03C5-51AD,Female,25,Some Travel,Technology,1,2,Computer Science,Data Scientist,32354,Yes,06-12-2015,Yes,7,4,6,2,30-03-2018,3,4,5,3,1,5,5,5
A807-DE5D,Non-Binary,47,Some Travel,Technology,13,3,Computer Science,Data Scientist,61915,No,07-01-2014,No,8,2,4,7,30-03-2016,3,5,4,3,2,5,3,3
A807-DE5D,Non-Binary,47,Some Travel,Technology,13,3,Computer Science,Data Scientist,61915,No,07-01-2014,No,8,2,4,7,30-03-2017,4,5,4,1,0,3,4,3
A807-DE5D,Non-Binary,47,Some Travel,Technology,13,3,Computer Science,Data Scientist,61915,No,07-01-2014,No,8,2,4,7,30-03-2018,4,4,4,3,0,3,3,3
4FC2-A40D,Female,32,No Travel ,Technology,12,3,Computer Science,Engineering Manager,316725,No,02-02-2012,No,10,6,10,2,10-11-2016,4,2,2,1,3,2,3,2
4FC2-A40D,Female,32,No Travel ,Technology,12,3,Computer Science,Engineering Manager,316725,No,02-02-2012,No,10,6,10,2,10-11-2017,5,4,4,2,0,5,3,2
DD04-BDF8,Male,25,Some Travel,Human Resources,44,4,Economics,HR Executive,132102,No,23-04-2017,No,5,5,5,0,30-03-2016,5,4,2,2,0,2,4,3
DD04-BDF8,Male,25,Some Travel,Human Resources,44,4,Economics,HR Executive,132102,No,23-04-2017,No,5,5,5,0,30-03-2017,4,3,3,3,3,4,3,2
DD04-BDF8,Male,25,Some Travel,Human Resources,44,4,Economics,HR Executive,132102,No,23-04-2017,No,5,5,5,0,30-03-2018,4,4,4,3,1,2,3,2
8FD9-AA59,Non-Binary,26,Frequent Traveller,Sales,14,4,Marketing ,Sales Executive,71349,No,20-06-2014,Yes,7,2,2,1,31-03-2016,5,2,5,1,1,2,5,4
8FD9-AA59,Non-Binary,26,Frequent Traveller,Sales,14,4,Marketing ,Sales Executive,71349,No,20-06-2014,Yes,7,2,2,1,31-03-2017,4,2,3,1,0,2,5,5
8FD9-AA59,Non-Binary,26,Frequent Traveller,Sales,14,4,Marketing ,Sales Executive,71349,No,20-06-2014,Yes,7,2,2,1,31-03-2018,4,3,5,3,1,4,3,3
427A-8C69,Male,32,Some Travel,Technology,15,3,Other,Analytics Manager,393294,No,04-02-2012,No,10,2,2,2,06-07-2016,3,2,2,3,2,5,5,4
427A-8C69,Male,32,Some Travel,Technology,15,3,Other,Analytics Manager,393294,No,04-02-2012,No,10,2,2,2,06-07-2017,4,5,2,3,2,2,3,2
86E2-73D1,Male,39,Some Travel,Technology,3,3,Computer Science,Machine Learning Engineer,81115,No,24-01-2013,No,9,2,4,0,31-03-2016,5,3,2,2,0,2,4,3
86E2-73D1,Male,39,Some Travel,Technology,3,3,Computer Science,Machine Learning Engineer,81115,No,24-01-2013,No,9,2,4,0,31-03-2017,5,5,3,2,2,2,4,4
86E2-73D1,Male,39,Some Travel,Technology,3,3,Computer Science,Machine Learning Engineer,81115,No,24-01-2013,No,9,2,4,0,31-03-2018,5,3,5,2,2,3,4,3
A923-9EF6,Female,41,Frequent Traveller,Technology,7,1,Business Studies,Machine Learning Engineer,107008,No,05-02-2012,No,10,9,10,9,05-12-2016,3,5,4,3,1,3,4,3
A923-9EF6,Female,41,Frequent Traveller,Technology,7,1,Business Studies,Machine Learning Engineer,107008,No,05-02-2012,No,10,9,10,9,05-12-2017,4,4,4,3,0,4,5,4
1A6D-AF5D,Male,25,Some Travel,Technology,9,3,Information Systems,Engineering Manager,243908,No,15-05-2017,No,5,4,4,1,01-04-2016,3,4,5,3,2,5,3,2
5C61-8F3A,Female,34,Some Travel,Technology,5,1,Information Systems,Data Scientist,127432,Yes,06-02-2012,No,10,8,9,9,20-12-2016,5,4,2,2,0,3,3,2
5C61-8F3A,Female,34,Some Travel,Technology,5,1,Information Systems,Data Scientist,127432,Yes,06-02-2012,No,10,8,9,9,20-12-2017,5,5,2,1,0,3,5,4
0210-E0D8,Male,36,Some Travel,Sales,7,3,Technical Degree,Sales Executive,243989,Yes,18-07-2020,Yes,1,0,1,1,02-04-2016,4,2,2,2,1,4,4,4
0210-E0D8,Male,36,Some Travel,Sales,7,3,Technical Degree,Sales Executive,243989,Yes,18-07-2020,Yes,1,0,1,1,02-04-2017,4,4,3,1,1,4,5,5
0210-E0D8,Male,36,Some Travel,Sales,7,3,Technical Degree,Sales Executive,243989,Yes,18-07-2020,Yes,1,0,1,1,02-04-2018,4,5,4,2,0,3,4,3
CF2F-8CA3,Male,45,Some Travel,Sales,20,2,Marketing ,Sales Executive,76693,No,06-02-2012,No,10,2,9,10,14-04-2016,5,2,4,3,0,4,3,2
CF2F-8CA3,Male,45,Some Travel,Sales,20,2,Marketing ,Sales Executive,76693,No,06-02-2012,No,10,2,9,10,14-04-2017,5,2,5,1,2,5,4,3
CF2F-8CA3,Male,45,Some Travel,Sales,20,2,Marketing ,Sales Executive,76693,No,06-02-2012,No,10,2,9,10,14-04-2018,4,4,3,2,1,4,3,2
40A9-8EB0,Female,39,Some Travel,Technology,31,3,Information Systems,Software Engineer,90017,Yes,07-02-2012,No,10,7,7,3,09-03-2017,5,2,4,3,0,3,5,5
40A9-8EB0,Female,39,Some Travel,Technology,31,3,Information Systems,Software Engineer,90017,Yes,07-02-2012,No,10,7,7,3,09-03-2018,3,2,2,3,1,2,5,4
819A-2C9C,Male,30,No Travel ,Technology,7,3,Computer Science,Data Scientist,138989,Yes,14-08-2013,No,9,2,4,8,02-04-2016,5,5,3,3,0,3,4,3
819A-2C9C,Male,30,No Travel ,Technology,7,3,Computer Science,Data Scientist,138989,Yes,14-08-2013,No,9,2,4,8,02-04-2017,4,5,2,2,1,5,4,3
819A-2C9C,Male,30,No Travel ,Technology,7,3,Computer Science,Data Scientist,138989,Yes,14-08-2013,No,9,2,4,8,02-04-2018,3,4,4,1,1,5,3,3
2E72-4BF1,Male,44,Some Travel,Sales,21,3,Marketing,Manager,426142,No,07-02-2012,No,10,4,5,4,22-06-2016,4,4,3,1,2,5,4,4
2E72-4BF1,Male,44,Some Travel,Sales,21,3,Marketing,Manager,426142,No,07-02-2012,No,10,4,5,4,22-06-2017,5,3,5,2,1,2,4,3
C5C2-985F,Male,29,Some Travel,Sales,3,3,Other,Sales Representative,46465,Yes,16-05-2014,Yes,4,3,3,3,14-04-2013,3,2,5,3,1,5,4,4
C5C2-985F,Male,29,Some Travel,Sales,3,3,Other,Sales Representative,46465,Yes,16-05-2014,Yes,4,3,3,3,13-04-2016,4,4,4,1,3,3,4,3
C5C2-985F,Male,29,Some Travel,Sales,3,3,Other,Sales Representative,46465,Yes,16-05-2014,Yes,4,3,3,3,13-04-2017,4,4,5,2,3,3,3,3
C5C2-985F,Male,29,Some Travel,Sales,3,3,Other,Sales Representative,46465,Yes,16-05-2014,Yes,4,3,3,3,13-04-2018,3,3,3,1,0,4,3,3
EE39-C8F2,Female,47,Some Travel,Technology,17,2,Computer Science,Software Engineer,46514,No,12-02-2012,No,10,9,9,2,08-02-2017,3,5,4,1,0,5,5,4
EE39-C8F2,Female,47,Some Travel,Technology,17,2,Computer Science,Software Engineer,46514,No,12-02-2012,No,10,9,9,2,08-02-2018,3,3,4,1,2,5,5,4
B6EC-313E,Male,26,Frequent Traveller,Human Resources,17,3,Human Resources,Recruiter,30502,No,09-08-2014,Yes,0,0,0,0,03-04-2016,5,4,5,2,1,4,5,5
B6EC-313E,Male,26,Frequent Traveller,Human Resources,17,3,Human Resources,Recruiter,30502,No,09-08-2014,Yes,0,0,0,0,03-04-2017,3,5,4,1,1,4,3,2
B6EC-313E,Male,26,Frequent Traveller,Human Resources,17,3,Human Resources,Recruiter,30502,No,09-08-2014,Yes,0,0,0,0,03-04-2018,5,3,3,2,0,2,3,2
C0C7-A3EF,Male,48,No Travel ,Sales,9,5,Economics,Sales Executive,125587,No,12-02-2012,No,10,10,10,4,28-06-2016,4,5,5,2,0,3,4,4
C0C7-A3EF,Male,48,No Travel ,Sales,9,5,Economics,Sales Executive,125587,No,12-02-2012,No,10,10,10,4,28-06-2017,3,4,4,1,1,2,4,3
0D8F-C0F3,Female,29,Some Travel,Technology,44,3,Business Studies,Data Scientist,67578,No,10-06-2013,Yes,1,0,0,0,05-04-2016,4,2,4,2,2,3,5,5
0D8F-C0F3,Female,29,Some Travel,Technology,44,3,Business Studies,Data Scientist,67578,No,10-06-2013,Yes,1,0,0,0,05-04-2017,3,5,3,1,3,3,5,4
0D8F-C0F3,Female,29,Some Travel,Technology,44,3,Business Studies,Data Scientist,67578,No,10-06-2013,Yes,1,0,0,0,05-04-2018,4,5,4,3,0,5,3,3
79F3-8AA5,Female,47,Some Travel,Human Resources,21,3,Marketing ,HR Executive,98608,No,14-02-2012,No,10,5,10,4,31-12-2016,1,3,2,2,1,1,3,2
79F3-8AA5,Female,47,Some Travel,Human Resources,21,3,Marketing ,HR Executive,98608,No,14-02-2012,No,10,5,10,4,31-12-2017,4,4,4,2,1,5,3,3
1799-5B3F,Male,24,Some Travel,Sales,21,4,Marketing,Sales Executive,85118,No,18-03-2019,Yes,0,0,0,0,05-04-2016,5,5,5,3,0,4,3,2
1799-5B3F,Male,24,Some Travel,Sales,21,4,Marketing,Sales Executive,85118,No,18-03-2019,Yes,0,0,0,0,05-04-2017,5,3,4,1,1,3,3,3
1799-5B3F,Male,24,Some Travel,Sales,21,4,Marketing,Sales Executive,85118,No,18-03-2019,Yes,0,0,0,0,05-04-2018,3,3,5,3,1,2,3,2
9528-AA17,Female,48,Some Travel,Technology,30,3,Information Systems,Software Engineer,72794,No,14-02-2012,No,10,4,5,3,21-04-2016,3,5,2,2,1,2,5,5
9528-AA17,Female,48,Some Travel,Technology,30,3,Information Systems,Software Engineer,72794,No,14-02-2012,No,10,4,5,3,21-04-2017,3,2,3,3,3,2,4,3
9528-AA17,Female,48,Some Travel,Technology,30,3,Information Systems,Software Engineer,72794,No,14-02-2012,No,10,4,5,3,21-04-2018,5,2,2,2,1,5,4,3
3B11-DF28,Female,23,Frequent Traveller,Technology,28,2,Computer Science,Data Scientist,57133,No,23-08-2019,Yes,3,0,0,1,05-04-2016,5,3,5,3,1,2,4,4
3B11-DF28,Female,23,Frequent Traveller,Technology,28,2,Computer Science,Data Scientist,57133,No,23-08-2019,Yes,3,0,0,1,05-04-2017,5,5,4,1,2,5,5,4
3B11-DF28,Female,23,Frequent Traveller,Technology,28,2,Computer Science,Data Scientist,57133,No,23-08-2019,Yes,3,0,0,1,05-04-2018,4,2,2,2,1,3,5,5
9C71-34AE,Non-Binary,40,Some Travel,Technology,44,2,Computer Science,Software Engineer,69119,No,15-02-2012,No,10,8,10,5,18-12-2016,4,2,2,2,2,5,5,4
9C71-34AE,Non-Binary,40,Some Travel,Technology,44,2,Computer Science,Software Engineer,69119,No,15-02-2012,No,10,8,10,5,18-12-2017,5,4,2,2,0,2,5,4
076F-8AA3,Male,39,Some Travel,Technology,5,2,Computer Science,Data Scientist,58685,No,08-03-2012,Yes,9,6,6,2,06-04-2016,3,2,3,3,2,4,4,3
076F-8AA3,Male,39,Some Travel,Technology,5,2,Computer Science,Data Scientist,58685,No,08-03-2012,Yes,9,6,6,2,06-04-2017,4,3,5,2,1,3,3,3
076F-8AA3,Male,39,Some Travel,Technology,5,2,Computer Science,Data Scientist,58685,No,08-03-2012,Yes,9,6,6,2,06-04-2018,3,5,2,1,1,4,3,3
C79A-E5E1,Female,32,Frequent Traveller,Technology,13,1,Computer Science,Data Scientist,48835,Yes,17-02-2012,Yes,8,5,7,0,29-04-2016,4,2,2,1,0,4,5,4
C79A-E5E1,Female,32,Frequent Traveller,Technology,13,1,Computer Science,Data Scientist,48835,Yes,17-02-2012,Yes,8,5,7,0,30-04-2013,3,2,2,1,1,5,4,3
C79A-E5E1,Female,32,Frequent Traveller,Technology,13,1,Computer Science,Data Scientist,48835,Yes,17-02-2012,Yes,8,5,7,0,29-04-2017,5,2,5,3,2,2,5,4
C79A-E5E1,Female,32,Frequent Traveller,Technology,13,1,Computer Science,Data Scientist,48835,Yes,17-02-2012,Yes,8,5,7,0,29-04-2018,5,3,4,3,2,2,5,5
5468-EEE1,Male,28,No Travel ,Technology,44,2,Computer Science,Senior Software Engineer,218406,No,17-02-2012,No,10,10,10,10,21-06-2016,4,3,5,1,2,4,5,4
5468-EEE1,Male,28,No Travel ,Technology,44,2,Computer Science,Senior Software Engineer,218406,No,17-02-2012,No,10,10,10,10,21-06-2017,3,5,4,2,0,5,5,5
B50B-5A18,Female,40,Frequent Traveller,Technology,27,4,Computer Science,Software Engineer,42333,No,19-02-2012,No,10,4,5,5,01-02-2017,4,5,2,1,3,2,5,4
B50B-5A18,Female,40,Frequent Traveller,Technology,27,4,Computer Science,Software Engineer,42333,No,19-02-2012,No,10,4,5,5,01-02-2018,3,4,4,3,0,4,3,2
531D-788E,Male,21,Frequent Traveller,Technology,16,2,Computer Science,Data Scientist,42569,No,13-04-2022,Yes,0,0,0,0,09-04-2016,3,3,5,2,1,2,4,4
531D-788E,Male,21,Frequent Traveller,Technology,16,2,Computer Science,Data Scientist,42569,No,13-04-2022,Yes,0,0,0,0,09-04-2017,3,2,5,2,2,4,4,4
531D-788E,Male,21,Frequent Traveller,Technology,16,2,Computer Science,Data Scientist,42569,No,13-04-2022,Yes,0,0,0,0,09-04-2018,3,5,4,3,0,4,3,2
11AE-3E4D,Male,39,Some Travel,Sales,38,2,Technical Degree,Manager,300299,Yes,19-02-2012,No,10,7,7,10,05-05-2016,3,4,4,1,2,1,5,5
11AE-3E4D,Male,39,Some Travel,Sales,38,2,Technical Degree,Manager,300299,Yes,19-02-2012,No,10,7,7,10,05-05-2017,3,5,4,3,1,3,3,3
11AE-3E4D,Male,39,Some Travel,Sales,38,2,Technical Degree,Manager,300299,Yes,19-02-2012,No,10,7,7,10,05-05-2018,5,3,4,3,1,5,5,5
AEDB-BB62,Male,39,Some Travel,Technology,34,1,Computer Science,Machine Learning Engineer,264285,No,23-03-2012,No,10,10,10,1,10-04-2016,4,4,2,3,1,2,4,3
AEDB-BB62,Male,39,Some Travel,Technology,34,1,Computer Science,Machine Learning Engineer,264285,No,23-03-2012,No,10,10,10,1,10-04-2017,5,2,2,2,1,2,5,5
AEDB-BB62,Male,39,Some Travel,Technology,34,1,Computer Science,Machine Learning Engineer,264285,No,23-03-2012,No,10,10,10,1,10-04-2018,5,3,4,3,0,2,5,4
151D-1FF2,Female,34,Frequent Traveller,Sales,15,2,Marketing ,Sales Executive,173246,Yes,20-02-2012,Yes,9,4,7,7,05-02-2017,3,4,2,2,1,2,3,3
151D-1FF2,Female,34,Frequent Traveller,Sales,15,2,Marketing ,Sales Executive,173246,Yes,20-02-2012,Yes,9,4,7,7,06-02-2014,4,5,4,2,0,3,4,3
151D-1FF2,Female,34,Frequent Traveller,Sales,15,2,Marketing ,Sales Executive,173246,Yes,20-02-2012,Yes,9,4,7,7,05-02-2018,3,3,3,2,3,2,5,4
F430-0404,Female,32,No Travel ,Sales,23,4,Economics,Sales Executive,237749,No,19-07-2013,No,9,1,6,6,10-04-2016,4,5,4,2,1,2,3,2
F430-0404,Female,32,No Travel ,Sales,23,4,Economics,Sales Executive,237749,No,19-07-2013,No,9,1,6,6,10-04-2017,5,4,5,2,1,5,4,4
F430-0404,Female,32,No Travel ,Sales,23,4,Economics,Sales Executive,237749,No,19-07-2013,No,9,1,6,6,10-04-2018,4,4,5,2,1,2,4,4
D584-4E31,Female,35,Some Travel,Human Resources,22,1,Economics,Recruiter,67264,No,22-02-2012,No,10,8,8,2,09-06-2016,5,5,4,2,1,5,3,2
D584-4E31,Female,35,Some Travel,Human Resources,22,1,Economics,Recruiter,67264,No,22-02-2012,No,10,8,8,2,09-06-2017,5,2,2,3,1,5,5,5
CDFB-6A08,Male,26,Some Travel,Technology,8,4,Other,Software Engineer,22918,Yes,01-05-2016,Yes,0,0,0,0,14-04-2013,3,4,4,3,1,5,3,2
CDFB-6A08,Male,26,Some Travel,Technology,8,4,Other,Software Engineer,22918,Yes,01-05-2016,Yes,0,0,0,0,13-04-2016,5,5,5,1,3,2,5,5
CDFB-6A08,Male,26,Some Travel,Technology,8,4,Other,Software Engineer,22918,Yes,01-05-2016,Yes,0,0,0,0,13-04-2017,3,4,3,1,0,4,3,2
CDFB-6A08,Male,26,Some Travel,Technology,8,4,Other,Software Engineer,22918,Yes,01-05-2016,Yes,0,0,0,0,13-04-2018,5,2,2,3,0,3,3,2
0FC8-561B,Male,29,Frequent Traveller,Technology,14,3,Computer Science,Senior Software Engineer,93591,No,22-02-2012,No,10,4,10,3,09-07-2016,3,2,2,1,2,4,3,3
0FC8-561B,Male,29,Frequent Traveller,Technology,14,3,Computer Science,Senior Software Engineer,93591,No,22-02-2012,No,10,4,10,3,09-07-2017,5,2,4,3,0,3,3,2
7BD4-7BFB,Male,27,Some Travel,Technology,19,4,Computer Science,Software Engineer,25276,No,22-01-2015,No,7,6,7,1,10-04-2016,5,4,2,2,0,2,5,4
7BD4-7BFB,Male,27,Some Travel,Technology,19,4,Computer Science,Software Engineer,25276,No,22-01-2015,No,7,6,7,1,10-04-2017,3,3,4,2,0,5,4,4
7BD4-7BFB,Male,27,Some Travel,Technology,19,4,Computer Science,Software Engineer,25276,No,22-01-2015,No,7,6,7,1,10-04-2018,3,5,5,3,2,4,4,4
A531-8159,Female,37,No Travel ,Technology,16,3,Information Systems,Data Scientist,82099,No,23-02-2012,No,10,1,7,6,12-04-2016,3,3,4,1,2,5,4,4
A531-8159,Female,37,No Travel ,Technology,16,3,Information Systems,Data Scientist,82099,No,23-02-2012,No,10,1,7,6,12-04-2017,4,2,4,2,2,4,4,3
A531-8159,Female,37,No Travel ,Technology,16,3,Information Systems,Data Scientist,82099,No,23-02-2012,No,10,1,7,6,12-04-2018,5,5,3,2,3,5,3,3
E7A6-33A3,Female,38,Some Travel,Technology,39,4,Information Systems,Data Scientist,83590,No,23-02-2012,No,10,2,3,9,27-02-2017,4,4,3,3,2,4,3,3
E7A6-33A3,Female,38,Some Travel,Technology,39,4,Information Systems,Data Scientist,83590,No,23-02-2012,No,10,2,3,9,27-02-2018,3,3,4,2,1,4,4,3
1A7C-19DB,Female,39,Some Travel,Technology,42,4,Computer Science,Engineering Manager,539998,Yes,22-11-2020,Yes,1,0,0,0,11-04-2016,4,5,3,3,0,5,5,4
1A7C-19DB,Female,39,Some Travel,Technology,42,4,Computer Science,Engineering Manager,539998,Yes,22-11-2020,Yes,1,0,0,0,11-04-2017,4,4,2,2,1,2,5,4
1A7C-19DB,Female,39,Some Travel,Technology,42,4,Computer Science,Engineering Manager,539998,Yes,22-11-2020,Yes,1,0,0,0,11-04-2018,3,2,3,3,1,3,3,2
E4F4-11B9,Female,29,Some Travel,Sales,19,2,Marketing ,Sales Executive,122811,Yes,27-02-2012,Yes,2,1,1,1,28-01-2017,4,4,4,2,1,3,3,3
E4F4-11B9,Female,29,Some Travel,Sales,19,2,Marketing ,Sales Executive,122811,Yes,27-02-2012,Yes,2,1,1,1,29-01-2014,3,4,4,1,0,3,4,3
E4F4-11B9,Female,29,Some Travel,Sales,19,2,Marketing ,Sales Executive,122811,Yes,27-02-2012,Yes,2,1,1,1,28-01-2018,5,2,4,2,0,3,4,4
489B-14EC,Female,21,Some Travel,Technology,15,2,Computer Science,Machine Learning Engineer,62882,Yes,09-01-2021,Yes,0,0,0,0,11-04-2016,5,2,2,2,2,4,3,2
489B-14EC,Female,21,Some Travel,Technology,15,2,Computer Science,Machine Learning Engineer,62882,Yes,09-01-2021,Yes,0,0,0,0,11-04-2017,4,2,3,3,1,5,3,3
489B-14EC,Female,21,Some Travel,Technology,15,2,Computer Science,Machine Learning Engineer,62882,Yes,09-01-2021,Yes,0,0,0,0,11-04-2018,5,4,2,3,1,5,5,4
586E-5C14,Male,40,Some Travel,Technology,9,1,Computer Science,Software Engineer,58551,No,27-02-2012,No,10,6,7,3,03-02-2017,5,4,4,3,1,4,4,4
586E-5C14,Male,40,Some Travel,Technology,9,1,Computer Science,Software Engineer,58551,No,27-02-2012,No,10,6,7,3,03-02-2018,5,4,3,3,0,5,3,2
